"first_name","last_name","years"
"Ziya","Nishimukai","1986"
"Remzi","Facello","1986"
"Ronghao","Masamoto","1986"
"Aluzio","Hagimont","1986"
"DAIDA","Fargier","1986"
"Elvis","Solares","1986"
"Aral","Ghandeharizadeh","1986"
"Rutger","Irland","1986"
"Apostol","Rajaraman","1986"
"Masami","Iisaku","1986"
"Sanjit","McDermid","1986"
"Manu","Fortenbacher","1986"
"Hugo","Hempstead","1986"
"Munehiro","Snedden","1986"
"Jaques","Danley","1986"
"Rosita","Katalagarianos","1986"
"Boriana","Zlotek","1986"
"Bernt","Encarnacion","1986"
"Abdelkader","England","1986"
"Tze","Ambroszkiewicz","1986"
"Noritoshi","Ranum","1986"
"Manton","Thibadeau","1986"
"Valter","Fendler","1986"
"Zhenhua","Pappas","1986"
"Kristian","Unni","1986"
"Kwangho","Laurillard","1986"
"Shir","Falck","1986"
"Vitali","Kobuchi","1986"
"Sigeru","Camarinopoulos","1986"
"Breannda","Portugali","1986"
"Georgi","Trachtenberg","1986"
"Dung","Middleton","1986"
"Zhigen","Paciorek","1986"
"Mizuhito","Zumaque","1986"
"Terresa","Morris","1986"
"Shigehito","Jarecki","1986"
"Duro","Potthoff","1986"
"Bingning","Eldridge","1986"
"Shaleah","Casley","1986"
"Hausi","Schusler","1986"
"Freyja","Boyle","1986"
"Haldon","Koprowski","1986"
"Arto","Serra","1986"
"Berry","Brookner","1986"
"Zeljko","Sidou","1986"
"Fay","Linares","1986"
"Kyoichi","Narwekar","1986"
"Phuoc","Harbusch","1986"
"Kwangsub","Brickell","1986"
"Dannz","Ghandeharizadeh","1986"
"Quingbo","Zaumen","1986"
"Otmar","Mahnke","1986"
"Tadanori","Cochrane","1986"
"Niclas","Picaronny","1986"
"Yakkov","Demke","1986"
"Naftali","Baja","1986"
"Kazuyasu","Sgarro","1986"
"Sreenivas","Genther","1986"
"Barry","Shimshoni","1986"
"Mrinalini","Kinley","1986"
"Lunjin","Setia","1986"
"Yoshinari","Camarinopoulos","1986"
"Brewster","Brandsma","1986"
"Jahangir","Landherr","1986"
"Patricio","Hanratty","1986"
"Diederik","Swist","1986"
"Vidar","Isaac","1986"
"Munehiko","Swan","1986"
"Shichao","Warwick","1986"
"Ung","Vanwelkenhuysen","1986"
"Eckart","Uhrik","1986"
"Ennio","Serdy","1986"
"Kazuyasu","Pietracaprina","1986"
"Mohit","Hmelo","1986"
"King","Lundstrom","1986"
"JoAnne","Sury","1986"
"Gil","Diderrich","1986"
"Kasidit","Warwick","1986"
"Danae","Pollacia","1986"
"Vishv","Pollacia","1986"
"Barry","Mullainathan","1986"
"Lunjin","Pettis","1986"
"Navin","Roccetti","1986"
"Itzchak","Pluym","1986"
"Lein","Cullers","1986"
"Jayesh","Michaels","1986"
"Berni","Olano","1986"
"Kwangyoen","Karlin","1986"
"Hidekazu","Luef","1986"
"Almudena","Takanami","1986"
"Mack","Nishimukai","1986"
"Brigham","Itzigehl","1986"
"Mitsuyuki","Biran","1986"
"Abdulla","Murrill","1986"
"Saeed","Zaccaria","1986"
"Vishv","Rodier","1986"
"Lihong","Koshino","1986"
"Constantino","Trachtenberg","1986"
"Atreye","Straney","1986"
"Mayuko","Acton","1986"
"Xuejun","Siksek","1986"
"Thanasis","Pauthner","1986"
"Geoffrey","Kleiser","1986"
"Fan","Awdeh","1986"
"Bernardo","Bodoff","1986"
"Udaiprakash","Frezza","1986"
"Fai","Brodie","1986"
"Chrisa","Nitsche","1986"
"Shrikanth","Wursthorn","1986"
"Manohar","Slobodova","1986"
"Bluma","Anandan","1986"
"Khoa","Kropp","1986"
"Gurbir","Bail","1986"
"Gill","Benzaken","1986"
"Pintsang","Birge","1986"
"Garnet","Percebois","1986"
"Mabhin","Marquardt","1986"
"Ziyad","Benaini","1986"
"Ibibia","Salvesen","1986"
"Zita","Ratnaker","1986"
"Kwangho","Sichman","1986"
"Martijn","Kossowski","1986"
"Dmitry","Merkl","1986"
"Peer","Ramsey","1986"
"Qiwen","Fritzsche","1986"
"Lobel","Bierbaum","1986"
"Mari","Kropatsch","1986"
"Zhenhua","Schmittgen","1986"
"Feixiong","Cunliffe","1986"
"Kiam","Linares","1986"
"Florina","Hofstetter","1986"
"Sandeepan","Oehlmann","1986"
"Pintsang","Schnabel","1986"
"Rosalyn","Binding","1986"
"Murthy","Stanfel","1986"
"Howell","Arlazarov","1986"
"Jaewoo","Kitsuregawa","1986"
"Jaewon","Teitelbaum","1986"
"Janche","Marakhovsky","1986"
"Tzvetan","Kavvadias","1986"
"Kish","Kulisch","1986"
"Francesca","Candan","1986"
"Sanjoy","Rosti","1986"
"Richara","Stille","1986"
"Elrique","Angelov","1986"
"Hairong","Demizu","1986"
"Yongdong","Reistad","1986"
"Sreekrishna","Spataro","1986"
"Garnik","Kroft","1986"
"Moni","Peha","1986"
"Jinxi","Erie","1986"
"Alair","Syang","1986"
"Gadiel","Sichman","1986"
"Ziyad","Puppe","1986"
"Arumugam","Mitzlaff","1986"
"Munehiko","Trogemann","1986"
"DAIDA","Siochi","1986"
"Garnet","Emmart","1986"
"Danil","Wielonsky","1986"
"Rasikan","Eickenmeyer","1986"
"Gen","Tanemo","1986"
"Kristinn","Kemmerer","1986"
"Ewing","Lieberherr","1986"
"Weicheng","Majewski","1986"
"Sachin","Sherertz","1986"
"Elvis","Edelhoff","1986"
"IEEE","Speel","1986"
"Shay","Kuzuoka","1986"
"Elvis","Demos","1986"
"Stabislas","Jiang","1986"
"Katsuo","Nyrup","1986"
"Mack","Lamparter","1986"
"Zeydy","Merey","1986"
"Kazunori","Birsak","1986"
"Udaiprakash","Katalagarianos","1986"
"Parto","Itschner","1986"
"Zito","Boudaillier","1986"
"Bernice","Back","1986"
"Mariangiola","Esposito","1986"
"Aemilian","Wendorf","1986"
"Jaroslava","Einsfeld","1986"
"Radhia","Versino","1986"
"Bluma","McDermid","1986"
"Janche","Gecseg","1986"
"Wilmer","Bahi","1986"
"Visit","Back","1986"
"Fatemeh","Gonthier","1986"
"Theron","Merkl","1986"
"Bedrich","Bennis","1986"
"Danny","Azulay","1986"
"Aron","Kruskal","1986"
"Xinglin","Denis","1986"
"Jaana","Usery","1986"
"Marlo","Peng","1986"
"Hauke","Uhrik","1986"
"Jaewoo","Heyers","1986"
"Pranas","Hoogerwoord","1986"
"Hugo","Stafford","1986"
"Shooichi","Murtafg","1986"
"Yefim","Siprelle","1986"
"Quingbo","Azumi","1986"
"Erzsebet","Markovitch","1986"
"Horward","Jervis","1986"
"Wonhee","Bahr","1986"
"Shuho","Mullainathan","1986"
"Arno","Bridgland","1986"
"Isamu","Olano","1986"
"Xiong","Simkin","1986"
"Torsten","Vieri","1986"
"Billie","Caine","1986"
"Iara","Eugenio","1986"
"Boaz","Gecseg","1986"
"Fumitaka","Kampfer","1986"
"Brewster","Wegerle","1986"
"Jianwen","Garrabrants","1986"
"Stamatina","Goldhammer","1986"
"Dipankar","Sankaranarayanan","1986"
"Rildo","Naumovich","1986"
"Henk","Kalorkoti","1986"
"Eishiro","Mitina","1986"
"Gila","Peternell","1986"
"Rosalie","Zyda","1986"
"Baziley","Bernatsky","1986"
"Shigeu","Jayawardene","1986"
"Younwoo","Basart","1986"
"Honesty","Wrigley","1986"
"Sashi","Debuse","1986"
"Fei","Siksek","1986"
"Sandeepan","Copas","1986"
"Sajjan","Ranka","1986"
"Shaw","Giarratana","1986"
"Paris","Monarch","1986"
"Tadahiko","Krichel","1986"
"Marsal","Pollacia","1986"
"Sachin","Halloran","1986"
"Chinho","Kaltofen","1986"
"Abdelghani","Felder","1986"
"Mohammed","Bahk","1986"
"Jongsuk","Plump","1986"
"Nishit","Reinhard","1986"
"Mingzeng","Akiyama","1986"
"Gritta","Poulakidas","1986"
"Jiafu","Koyama","1986"
"Shir","Einsfeld","1986"
"Zsolt","Peha","1986"
"Adly","Deville","1986"
"Souichi","Reistad","1986"
"Siamak","Pews","1986"
"Golgen","Neiman","1986"
"Kristen","Frijda","1986"
"Adin","Tetzlaff","1986"
"Marko","Birta","1986"
"Tomokazu","Reinhard","1986"
"Hauke","Pettey","1986"
"Rafail","Gomatam","1986"
"Phuoc","Farris","1986"
"Youjian","Junet","1986"
"Kish","Tomescu","1986"
"Saniya","Cochrane","1986"
"Feiyu","Claffy","1986"
"Lech","Babb","1986"
"Khalil","Valtorta","1986"
"Vidya","Wynblatt","1986"
"Valeska","Buescher","1986"
"Deniz","Makrucki","1986"
"Djenana","Kavvadias","1986"
"Shooichi","Reeken","1986"
"Yuguang","Spinelli","1986"
"Abdulah","Claffy","1986"
"Moheb","Casperson","1986"
"Arunachalam","Zuberek","1986"
"Krassimir","Stentiford","1986"
"Sham","Swift","1986"
"Mads","Lalonde","1986"
"Mansur","Antonakopoulos","1986"
"Parto","Callaway","1986"
"Mari","Solovay","1986"
"Mariusz","Axelband","1986"
"Dipankar","Melton","1986"
"Yuriy","Gyorkos","1986"
"Hilary","Stavenow","1986"
"Weiwu","Deville","1986"
"Oscal","Fasbender","1986"
"Dinkar","Ananiadou","1986"
"Shimshon","Willoner","1986"
"Anestis","Edelhoff","1986"
"Bernardo","Bage","1986"
"Tristan","Oxman","1986"
"Martins","Driscoll","1986"
"Alois","Szilard","1986"
"Zhiguo","Pews","1986"
"Mana","Baranowski","1986"
"Suvo","Ertl","1986"
"Tsz","DuCasse","1986"
"Abdelaziz","Cmelik","1986"
"Persi","Ranon","1986"
"Rasikan","Lanteri","1986"
"Sadun","Beetstra","1986"
"Pranav","Berztiss","1986"
"Wuxu","Marsiglia","1986"
"Richara","Bala","1986"
"Sanjiv","Mundy","1986"
"Marsja","Olivero","1986"
"Shalesh","Lorys","1986"
"Nathalie","Jakobus","1986"
"Mohd","Pehl","1986"
"Tokuyasu","Mersereau","1986"
"Pohua","Benaini","1986"
"Feixiong","Kabayashi","1986"
"Eirik","Basagni","1986"
"Radhia","Serov","1986"
"Jianhui","Rodham","1986"
"Nimmagadda","Buescher","1986"
"Marek","Waeselynck","1986"
"Yagil","Munch","1986"
"Yefim","Reeken","1986"
"Golgen","Fioravanti","1986"
"Hiroyasu","Perelgut","1986"
"Bernardo","Rijckaert","1986"
"Gianluca","Siegrist","1986"
"Weijing","Gilg","1986"
"Moti","Huxford","1986"
"Debaprosad","Verhaegen","1986"
"Kersti","Fujisaki","1986"
"Christfried","Siprelle","1986"
"Douadi","Jeong","1986"
"Mona","Anido","1986"
"Huan","Furudate","1986"
"Shahar","Herbst","1986"
"Jaber","Jahnichen","1986"
"Shim","Belinskaya","1986"
"Naftali","Attimonelli","1986"
"Miyeon","Krider","1986"
"Shaowen","Fujisaki","1986"
"Guoxiang","Gluchowski","1986"
"Hideo","Hockney","1986"
"Sham","Pargaonkar","1986"
"Guther","Hofmeyr","1986"
"Eran","Taneja","1986"
"Arno","Pramanik","1986"
"Saddek","Serre","1986"
"Chaitali","Coombs","1986"
"Bluma","Wursthorn","1986"
"Ziya","Peha","1986"
"Basim","Panangaden","1986"
"Roddy","Makrucki","1986"
"Mingsen","Janocha","1986"
"Douadi","Emmart","1986"
"Berna","Erdi","1986"
"Odoardo","Kadhim","1986"
"Dinah","Khasidashvili","1986"
"Sakthirel","Ebeling","1986"
"Pintsang","Gadepally","1986"
"Hsiangchu","Varley","1986"
"Munehiko","Kermarrec","1986"
"Rance","Fritzsche","1986"
"Arunachalam","Baezner","1986"
"Tianruo","Emiris","1986"
"Alagu","Decleir","1986"
"Yunming","Flanders","1986"
"Mabhin","Schade","1986"
"Masaki","Sewelson","1986"
"Stabislas","Basawa","1986"
"Becky","McAffer","1986"
"Yuichiro","Heemskerk","1986"
"Weidon","Polajnar","1986"
"Bedrich","Ghalwash","1986"
"Bogdan","Kriebel","1986"
"Morrie","Erbe","1986"
"Bojan","Matheson","1986"
"Herb","Nergos","1986"
"Kersti","Czaja","1986"
"Uli","Swan","1986"
"Qingxiang","Schneeberger","1986"
"Udo","Binkley","1986"
"Mart","Bazelow","1986"
"Aemilian","Parveen","1986"
"Feipei","Covnot","1986"
"Vishu","Zedlitz","1986"
"Nahum","Tempesti","1986"
"Supot","Diderrich","1986"
"Shakhar","Vecchi","1986"
"Martial","Shumilov","1986"
"Mingzeng","Gimarc","1986"
"Arif","Scallan","1986"
"Youjian","Himler","1986"
"Moti","Glinert","1986"
"Ingemar","Chachaty","1986"
"Kauko","Ramalingam","1986"
"Rosine","DiGiano","1986"
"Lokesh","Kroll","1986"
"Hauke","Heusch","1986"
"Lunjin","Highland","1986"
"Nathan","Manders","1986"
"Mohamadou","Polupanov","1986"
"Dietrich","Velardi","1986"
"Tsuneo","Alblas","1986"
"Ebru","Bakhtari","1986"
"Subhankar","Tsukuda","1986"
"Karlis","Weedman","1986"
"Keiichiro","Highland","1986"
"Harngdar","Mellouli","1986"
"Udo","Stellhorn","1986"
"Sampalli","Rindone","1986"
"Chinhyun","Hebden","1986"
"Arne","Glinert","1986"
"Alselm","Perin","1986"
"Shrikanth","Suwa","1986"
"Masadi","Hofmeyr","1986"
"Ramalingam","Bharadwaj","1986"
"Renee","Huhdanpaa","1986"
"Filipe","Rajaraman","1986"
"Vishu","Rathonyi","1986"
"Xiong","Ferretti","1986"
"Shahar","Akiyama","1986"
"Seongbae","Matzel","1986"
"Aiichiro","Itzfeldt","1986"
"Weiwu","Choobineh","1986"
"Sailaja","Polupanov","1986"
"Utz","Hasenauer","1986"
"Kotesh","Oaver","1986"
"Anyuan","Silva","1986"
"Thodoros","Rosch","1986"
"Byong","Perez","1986"
"Laurentiu","Koshino","1986"
"Fox","Preusig","1986"
"Takahiro","Puppo","1986"
"Tommaso","Zaumen","1986"
"Dulce","Mahnke","1986"
"Sushant","Hennings","1986"
"Shuji","Theuretzbacher","1986"
"Make","Murthy","1986"
"Huai","Babu","1986"
"Menkae","Miara","1986"
"Horward","Birrer","1986"
"Yakkov","Baer","1986"
"Berhard","Antonisse","1986"
"Berry","Ermel","1986"
"Kokou","Sichman","1986"
"Elgin","Wilfing","1986"
"Slavian","Pettit","1986"
"Mahmut","Isaak","1986"
"Sajjan","Schaar","1986"
"Masadi","Shumilov","1986"
"Zorica","Baca","1986"
"Juichirou","Frijda","1986"
"Neelam","Matzke","1986"
"Mari","Back","1986"
"Munehiko","Gecsei","1986"
"Arunas","Birsak","1986"
"Geoff","Flasterstein","1986"
"Tadanori","Ertl","1986"
"Narain","Oaver","1986"
"Taiji","Openshaw","1986"
"Sasan","Dulay","1986"
"Guther","Garnier","1986"
"Perla","Cherinka","1986"
"Fox","Ginesta","1986"
"Aleksandar","Morrin","1986"
"Freyja","Stanfel","1986"
"Satyanarayana","Siepmann","1986"
"Hyuncheol","Karnin","1986"
"Domenick","Marchesini","1986"
"Ramalingam","Morrow","1986"
"Kendra","Sadowski","1986"
"Tadanori","Lammel","1986"
"Adib","Merlo","1986"
"Zsolt","Botman","1986"
"Udaiprakash","Coullard","1986"
"Jaewon","Honglei","1986"
"Demos","Tasistro","1986"
"Adamantios","Polajnar","1986"
"Kaijung","Panangaden","1986"
"Aiichiro","Lupu","1986"
"Georg","Terlouw","1986"
"Phule","Wilfing","1986"
"Licheng","Kitai","1986"
"Dmitri","Sluis","1986"
"Salvador","Dolinsky","1986"
"Arup","Reeken","1986"
"Remzi","Fendler","1986"
"Muzhong","Fortenbacher","1986"
"Yoshinari","Kleiser","1986"
"Kazuyasu","Muchinsky","1986"
"Aemilian","Papadias","1986"
"Huiqun","Acton","1986"
"Shen","Chinal","1986"
"Fabrizio","Rosaz","1986"
"Doowon","Erman","1986"
"Marla","Douceur","1986"
"Odinaldo","Janetzko","1986"
"Charmane","Peng","1986"
"Ravishankar","Angelopoulos","1986"
"Shiv","Magliocco","1986"
"Pramod","Iisaka","1986"
"Mooi","Unno","1986"
"Henk","Kusakari","1986"
"Cathie","Yoshizawa","1986"
"Kazuhiko","Merli","1986"
"Tzu","Barreiro","1986"
"Atreye","Schueller","1986"
"Zhongwei","Rosen","1986"
"Byong","Kadhim","1986"
"Zijian","Chinin","1986"
"Stamatina","Kumaresan","1986"
"Leaf","Schoegge","1986"
"Jolita","Ranai","1986"
"Satoru","Ranai","1986"
"Fox","Lichtner","1986"
"Huiqun","Kranzdorf","1986"
"Tayeb","Suri","1986"
"Khedija","Stafford","1986"
"Mahmut","Suri","1986"
"Xiaopeng","Peng","1986"
"Sajjad","Usdin","1986"
"Tamiya","Navazio","1986"
"Phuoc","Baby","1986"
"Jouko","Benner","1986"
"Kasidit","Zyda","1986"
"Qingxiang","Cummings","1986"
"Tesuro","Tagansky","1986"
"Gino","Gomatam","1986"
"Venkatesan","Deyuan","1986"
"Utz","Stranks","1986"
"Koichi","Kavanagh","1986"
"Toshimi","Sigstam","1986"
"Elliott","Murtagh","1986"
"Abdulla","Cooman","1986"
"Rafail","Jumpertz","1986"
"Arunas","Vandervoorde","1986"
"Boalin","Rodite","1986"
"Otilia","Vanwelkenhuysen","1986"
"Vishv","Picco","1986"
"Kwangho","Munch","1986"
"Make","Riesenhuber","1986"
"Marco","Kopetz","1986"
"Ravishankar","Minakawa","1986"
"Mizuhito","Rebaine","1986"
"Shaunak","Roohalamini","1986"
"Arve","Sommer","1986"
"Sandeepan","Muniz","1986"
"Baocai","Clemencon","1986"
"Dzung","Mahmud","1986"
"Rayond","Provine","1986"
"Mabry","Zaiane","1986"
"Maya","Rando","1986"
"Nathan","Antonakopoulos","1986"
"Tetsurou","Shackell","1986"
"Utpal","Benzmuller","1986"
"Fei","Gammage","1986"
"Arnould","Stassinopoulos","1986"
"Hatsukazu","DeMori","1986"
"Manohar","Gill","1986"
"Mountaz","Lukaszewicz","1986"
"Kazuhiko","Lortz","1986"
"Kitty","Ravishankar","1986"
"Zhongwei","Gonthier","1986"
"Lech","Syrzycki","1986"
"Troy","Montresor","1986"
"Selwyn","Ullian","1986"
"Visit","Binding","1986"
"Vidya","Swift","1986"
"DAIDA","Ratzlaff","1986"
"Toshimo","Vasanthakumar","1986"
"Kerryn","Peir","1986"
"Richara","Rosca","1986"
"Oddvar","Bottner","1986"
"Berry","Iwayama","1986"
"Pramod","Gire","1986"
"Takushi","Heuter","1986"
"Huan","Hitomi","1986"
"Radhika","Giveon","1986"
"Aran","Hebden","1986"
"Lucien","Jiang","1986"
"Udo","Lowrie","1986"
"Amalendu","Plessier","1986"
"Debatosh","Ramaiah","1986"
"Arra","Llado","1986"
"Alois","Lieblein","1986"
"Eishiro","Schicker","1986"
"Shiv","Rusterholz","1986"
"Berry","Gien","1986"
"Hatim","Wendorf","1986"
"Koldo","Lamparter","1986"
"Vishv","Dahlbom","1986"
"Arunachalam","Smailagic","1986"
"Shaibal","Viele","1986"
"Achilleas","Luby","1986"
"Alagu","Dechter","1986"
"Carrsten","Schueller","1986"
"Vitaly","Cardazo","1986"
"Wilmer","Harbusch","1986"
"Toong","Leppanen","1986"
"Khoa","Ghazalie","1986"
"Bezalel","Harllee","1986"
"Gennady","Hegner","1986"
"Martien","Zultner","1986"
"Kannan","Orlowska","1986"
"Jungsoon","Sadowski","1986"
"Fun","Rosin","1986"
"Divine","Clouatre","1986"
"Neven","Leppanen","1986"
"Wilmer","Anger","1986"
"Kensyu","Riexinger","1986"
"Fun","Heping","1986"
"Jaroslava","Velardi","1986"
"Srinidhi","Coorg","1986"
"Shahab","Rando","1986"
"Elliott","Kushner","1986"
"Constantino","Levasseur","1986"
"Yaghout","Beausoleil","1986"
"Siamak","Ranai","1986"
"Oscar","Kabayashi","1986"
"Sachem","Vakili","1986"
"Oguz","Vidya","1986"
"Monique","Raczkowsky","1986"
"Gaurav","Cyre","1986"
"Subhankar","Heinisuo","1986"
"Arne","Kobara","1986"
"Susanna","Katzenelson","1986"
"Adin","Rosca","1986"
"Randy","Luan","1986"
"Adel","Caine","1986"
"Sven","Casperson","1986"
"Deniz","Niizuma","1986"
"Rasikan","Cooley","1986"
"Stein","Penttonen","1986"
"Subir","Assaf","1986"
"Sachem","Schoegge","1986"
"Wuxu","Garigliano","1986"
"Shunichi","Mandell","1986"
"Nobuyoshi","Coombs","1986"
"Qiwen","Gajiwala","1986"
"Howell","Passafiume","1986"
"Arra","Fioravanti","1986"
"Amabile","Miyakawa","1986"
"Huei","Albarhamtoshy","1986"
"Ung","Lakshmanan","1986"
"Gennady","Varman","1986"
"Bodo","Gulak","1986"
"Souichi","Sooriamurthi","1986"
"Shin","Makrucki","1986"
"Amabile","Openshaw","1986"
"Nikolaos","Chaudhury","1986"
"Bartek","Polupanov","1986"
"Fayez","Szmurlo","1986"
"Itzchak","Yeung","1986"
"Anyuan","Haldar","1986"
"Abdelkader","Thiran","1986"
"Jovan","Billingsley","1986"
"Jiang","Falco","1986"
"Bangqing","Stifter","1986"
"Geraldo","Rossi","1986"
"Pohua","Rahimi","1986"
"Uma","Oehlmann","1986"
"Alenka","Mandelberg","1986"
"Mohan","Farris","1986"
"Garnik","Taubman","1986"
"Visit","Schaad","1986"
"Tze","Undy","1986"
"Aria","Valiente","1986"
"Hailing","Pauthner","1986"
"Udo","Nyanchama","1986"
"Sanjai","Bultermann","1986"
"Cathie","Ranka","1986"
"Khosrow","Schnabel","1986"
"Holgard","Zastre","1986"
"Tonia","Bednarek","1986"
"Weijing","Suri","1986"
"Larisa","Brookner","1986"
"Gita","Delgrossi","1986"
"Snehasis","Assaf","1986"
"Sakthirel","Brickell","1986"
"Frazer","Wiegley","1986"
"Shaleah","Detkin","1986"
"Moto","Papsdorf","1986"
"Christ","Spataro","1986"
"Morrie","Borovoy","1986"
"Kazuhiko","Junot","1986"
"Shuky","Hasenauer","1986"
"Ohad","Bouloucos","1986"
"Kagan","Atrawala","1986"
"Shigehito","Senzako","1986"
"Ramzi","Schade","1986"
"Fai","Remmers","1986"
"Nimmagadda","Wrigley","1986"
"Eran","Brlek","1986"
"Xiaoqiu","Siepmann","1986"
"Rildo","Erie","1986"
"Cheong","Smeets","1986"
"Keung","Lupu","1986"
"Weiye","Harnett","1986"
"Kiyokazu","Lorie","1986"
"Evgueni","Poujol","1986"
"Tsuneo","Schapiro","1986"
"Hatem","Chandrasekhar","1986"
"Khalid","Ranst","1986"
"Aksel","Delgrossi","1986"
"Shimshon","Erol","1986"
"Kiyokazu","Chachaty","1986"
"Remmert","Pappas","1986"
"Gou","Badr","1986"
"Arnould","Awdeh","1986"
"Tooru","Ginesta","1986"
"Bluma","Kilgour","1986"
"Navin","Schauser","1986"
"Dipankar","Gronowski","1986"
"Khaled","Rusterholz","1986"
"Ebru","Atrawala","1986"
"Odinaldo","Mersereau","1986"
"Genevieve","Cmelik","1986"
"Shahaf","Ramaiah","1986"
"Odysseas","Engelmann","1986"
"Guenter","Jeansoulin","1986"
"Jayson","Kalefeld","1986"
"Remko","Nitsche","1986"
"Rasikan","Ranai","1986"
"Clyde","Brlek","1986"
"Xinan","Luft","1986"
"Fun","Rikino","1986"
"Lucien","Garnham","1986"
"Mingsen","Isard","1986"
"Tzu","Dymetman","1986"
"Angel","Cyne","1986"
"Bouchung","Potthoff","1986"
"Khue","Kalafatis","1986"
"Yaghout","Deverell","1986"
"Izaskun","Percebois","1986"
"Girolamo","Oehlmann","1986"
"Uwe","Wiegley","1986"
"Sadok","Bierman","1986"
"Waiman","Delgrande","1986"
"Alair","Swist","1986"
"Zsolt","Bale","1986"
"Sham","Nitsche","1986"
"Valter","Vilarrasa","1986"
"Menkae","Trogemann","1986"
"Shen","Thambidurai","1986"
"Bojan","Rodiger","1986"
"Anestis","Zuberek","1986"
"Alair","Uehara","1986"
"Dante","Wursthorn","1986"
"Mamdouh","Champarnaud","1986"
"Zito","Brickell","1986"
"Vivian","Mahnke","1986"
"Minghong","Rodiger","1986"
"Masami","Gargeya","1986"
"Mara","Schlegelmilch","1986"
"Sampalli","Ananiadou","1986"
"Erez","Bellmore","1986"
"Tsuneo","Gurbaxani","1986"
"Petter","Yoshizawa","1986"
"Jiakeng","Puppe","1986"
"Gino","Keustermans","1986"
"Manton","Flasterstein","1986"
"Lijie","Swift","1986"
"Hercules","Harbusch","1986"
"Sadok","Emden","1986"
"Domenick","Lanphier","1986"
"Lunjin","Luan","1986"
"Pranjal","Danley","1986"
"Basil","Narahari","1986"
"Shaibal","Tsukune","1986"
"Alain","Fontet","1986"
"Huai","Picaronny","1986"
"Tesuya","Cunliffe","1986"
"Evgueni","Demke","1986"
"Sreekrishna","Fendler","1986"
"Kendra","Heuter","1986"
"Wayne","Pepe","1986"
"Honglan","Krohn","1986"
"Chiranjit","Ashish","1986"
"Raimond","Benaini","1986"
"Tokuyasu","Uhrik","1986"
"Seongbin","Crabtree","1986"
"Josyula","Genther","1986"
"Kensei","Akazan","1986"
"Qingxiang","Butterworth","1986"
"Heeju","Juneja","1986"
"Yishai","Servi","1986"
"Kazunori","Farrag","1986"
"Chenye","Narahari","1986"
"Achilleas","Rosay","1986"
"Niranjan","Senzako","1986"
"Szabolcs","Flasterstein","1986"
"Shigehito","Kulisch","1986"
"Khalid","Gubsky","1986"
"Kenton","Kambil","1986"
"Tzvetan","Peral","1986"
"Sarita","Journel","1986"
"Suebskul","Manders","1986"
"Christoph","Qiwen","1986"
"Juichirou","Gist","1986"
"Luise","Bridgland","1986"
"Akeno","Skogmar","1986"
"Cheong","Luks","1986"
"Janche","Comyn","1986"
"Gaetan","Lamparter","1986"
"Bernt","Takanami","1986"
"Barton","Mungall","1986"
"Fun","Lores","1986"
"Mandell","Feldhoffer","1986"
"Sachio","Suermann","1986"
"Sailaja","Coors","1986"
"Mototsugu","Luke","1986"
"Krassimir","Chenney","1986"
"Godehard","Standera","1986"
"Hausi","Cronan","1986"
"Moni","Christ","1986"
"Leah","Luke","1986"
"Yunming","Hooghiemstra","1986"
"Shaunak","Breugel","1986"
"Mantis","DuCasse","1986"
"Teiji","Bresenham","1986"
"Divier","Tiemann","1986"
"Rasikan","Keirsey","1986"
"Dhritiman","Ritcey","1986"
"Brendon","Bazzichi","1986"
"Gil","Varker","1986"
"Fuqing","Mondadori","1986"
"Karlis","Ritzmann","1986"
"Randi","Alblas","1986"
"Krister","Knightly","1986"
"Paris","Ghelli","1986"
"Piyush","Melichar","1986"
"Khalil","Vuskovic","1986"
"Weiru","Fontet","1986"
